Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,20,48,703,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30.125,-3.188,-25.438,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,723,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30.875,-3.938,-29.312,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,743,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30.875,-3.938,-29.312,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,763,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30.625,-2.75,-29.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,783,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30.625,-2.75,-29.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,803,20,-0.688,0.621,9.605,0,-0.004,0,0,0,0,30.625,-2.75,-29.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,823,20,-0.688,0.621,9.605,0,-0.004,0,0,0,0,30.5,-4,-29.375,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,843,20,-0.688,0.621,9.605,0,-0.004,0.008,0,0,0,30.5,-4,-29.375,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,863,20,-0.723,0.621,9.605,0,-0.004,0.008,0,0,0,30.5,-4,-29.375,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,883,20,-0.723,0.621,9.605,0,-0.004,0.008,0,0,0,30.5,-4.25,-28.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,903,20,-0.723,0.621,9.605,0.008,-0.004,-0.031,0,0,0,30.5,-4.25,-28.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,923,20,-0.688,0.621,9.68,0.008,-0.004,-0.031,0,0,0,30.5,-4.25,-28.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,943,20,-0.688,0.621,9.641,0.008,-0.004,-0.031,0,0,0,30.5,-4.25,-28.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,963,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30.5,-4.25,-28.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,983,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30.5,-4.25,-28.875,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,3,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30,-3.438,-27.438,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,23,20,-0.723,0.621,9.605,0.008,-0.004,0,0,0,0,30,-3.438,-27.438,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,43,20,-0.723,0.621,9.605,0.008,-0.004,0,-0.002,0,0,30,-3.438,-27.438,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,63,20,-0.723,0.621,9.605,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,83,20,-0.648,0.621,9.645,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,0.004,0.042,0.723,1000,1000
10,4,2023,17,20,48,103,20,-0.648,0.621,9.645,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,123,20,-0.688,0.621,9.605,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,143,20,-0.688,0.621,9.605,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,163,20,-0.688,0.621,9.605,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,183,20,-0.688,0.621,9.605,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,203,20,-0.688,0.621,9.605,0.008,-0.004,0,0,-0.002,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,223,20,-0.688,0.621,9.605,0.008,-0.004,0,0.002,0.004,-0.004,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,243,20,-0.688,0.621,9.605,0.008,-0.004,0,0,0,0.002,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,263,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0.002,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,283,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0.002,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,303,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0.002,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,323,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0.002,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,343,20,-0.688,0.621,9.605,0.008,-0.004,0,0,0,0.002,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,363,20,-0.688,0.621,9.605,0.008,-0.004,0,0,0.002,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,383,20,-0.688,0.621,9.605,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,403,20,-0.688,0.621,9.605,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,423,20,-0.688,0.621,9.605,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,443,20,-0.688,0.621,9.605,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,463,20,-0.688,0.621,9.605,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,483,20,-0.688,0.621,9.641,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,503,20,-0.688,0.621,9.641,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,523,20,-0.688,0.621,9.641,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.049,0.723,1000,1000
10,4,2023,17,20,48,543,20,-0.688,0.621,9.641,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,48,563,20,-0.688,0.621,9.641,0.008,-0.004,0,0.002,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,48,583,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,48,603,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,623,20,-0.688,0.621,9.641,0.008,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,643,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,663,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,683,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,703,20,-0.688,0.621,9.641,0.039,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,723,20,-0.688,0.621,9.641,0.039,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,743,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,763,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,783,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,803,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,823,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,843,20,-0.688,0.621,9.641,-0.035,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,863,20,-0.688,0.621,9.641,-0.035,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,883,20,-0.688,0.621,9.641,-0.035,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,903,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,923,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,943,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,963,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,983,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,3,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,23,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,43,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,63,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,83,20,-0.688,0.621,9.641,0,-0.004,0,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
10,4,2023,17,20,49,103,20,-0.688,0.621,9.641,0,-0.004,-0.039,0,0,0,30,-3.438,-27.438,-0.003,0.048,0.723,1000,1000
