Month, Day, Year, Hour, Minute, Second, Milliseconds, Sample Time (ms), Acc_X, Acc_Y, Acc_Z, linAcc_X, linAcc_Y, linAcc_Z, gyro_X, gyro_Y, gyro_Y, mag_X, mag_Y, mag_Z, quatI, quatJ, quatK, Lattitude, Longitude
10,4,2023,17,22,21,652,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.002,-0.004,0,24.25,-10.438,-40.625,-0.02,0.028,0.823,1000,1000
10,4,2023,17,22,21,672,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.002,0.002,-0.002,24.25,-10.438,-40.625,-0.02,0.028,0.823,1000,1000
10,4,2023,17,22,21,692,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.002,0.002,-0.002,24.25,-10.438,-40.625,-0.02,0.028,0.824,1000,1000
10,4,2023,17,22,21,712,20,-0.766,0.316,9.68,0.008,-0.004,0.012,-0.002,0.002,0,24.25,-10.438,-40.625,-0.02,0.028,0.824,1000,1000
10,4,2023,17,22,21,732,20,-0.766,0.316,9.68,0.008,-0.004,0.012,0.002,0.002,0,24.25,-10.438,-40.625,-0.02,0.028,0.824,1000,1000
10,4,2023,17,22,21,752,20,-0.766,0.316,9.68,0,-0.004,0.012,0.002,0.002,0,24.25,-10.438,-40.625,-0.02,0.028,0.824,1000,1000
10,4,2023,17,22,21,772,20,-0.766,0.316,9.68,0,-0.004,0.012,0.002,0.002,0,24.25,-10.438,-40.625,-0.02,0.028,0.824,1000,1000
10,4,2023,17,22,21,792,20,-0.766,0.316,9.68,0,-0.004,0.012,0.002,0.002,0,24.25,-10.438,-40.625,-0.02,0.028,0.824,1000,1000
10,4,2023,17,22,21,812,20,-0.766,0.316,9.68,0,-0.004,0.012,0.002,0.002,0,24.25,-10.438,-40.625,-0.02,0.029,0.825,1000,1000
10,4,2023,17,22,21,832,20,-0.766,0.316,9.68,0,-0.004,0.012,0.002,0.002,0,24.25,-10.438,-40.625,-0.02,0.029,0.825,1000,1000
10,4,2023,17,22,21,852,20,-0.766,0.316,9.68,0,-0.004,0.012,0,0,0,24.25,-10.438,-40.625,-0.02,0.029,0.825,1000,1000
